,(FKP (fucokinase)).kcat_F,(FKP (fucokinase)).Km_Fuc,(FKP (fucokinase)).Km_ATP,(FKP (fucokinase)).Km_Fuc1P,(FKP (fucokinase)).Km_ADP,(FKP (guanylyltransferase)).kcat_F,(FKP (guanylyltransferase)).Km_Fuc1P,(FKP (guanylyltransferase)).Km_GTP,(FKP (guanylyltransferase)).Km_GDP_Fuc,(FKP (guanylyltransferase)).Km_PP,(FKP (guanylyltransferase)).ki_PP,(PPA).kcat_F,(PPA).Km_PP,(GMPK).kcat_F,(GMPK).Km_GMP,(GMPK).Km_ATP,(GMPK).Km_GDP,(GMPK).Km_ADP,(PPK3_G).kcat_F,(PPK3_G).Km_GDP,(PPK3_G).Km_GTP,(PPK3_G).K_eq_PPK3_G,(PPK3_A).kcat_F,(PPK3_A).Km_ADP,(PPK3_A).Km_ATP,(PPK3_A).K_eq_PPK3_A,obj_val
0,5111.76027273383,0.987449936641432,46.3908168838132,751.116446828961,188.268330376783,34818.0540896819,1.8403328644197,22.0903717324087,0.01934102753096,53.7398087550925,4.62E-07,92507.8069624581,0.000149907899754,254182.678785743,1.43595236468256,5.73510610433825,6.63012789206036,2.84523014709654,107019.356225117,15.6539392392191,173.991540113341,1.74075063460934,14796.2770279491,0.337897509985796,53.9993971429169,0.779546182621496,108.027520451635
0,78.8085114166573,0.368671390746518,0.107296454744674,14.154223118551,165.238230684354,60868.5619910522,0.078178574185092,8.5832064657076,39.3310217367406,3.75182459614704,9.74E-08,547986.290534544,0.110851930937821,655281.781057749,0.089530850536371,2.62057341077097,1.2746195443857,1.34934716303049,47999.2477159295,5.49511383071523,22.8601128678334,1.69707568730255,42248.8830668866,5.11050760291004,0.657149675136795,0.903639542117822,116.899980095148
0,5213.84977588799,0.003088250736479,1.78159653417607,1362.55381965299,348.05305441352,55932.6799551446,58.2491418760118,9.09729121035644,0.114615097294445,10.9506585573398,4.72E-07,447248.460882992,0.002218248932129,147620.266705616,0.842028007373568,0.771804894646386,86.4491228638841,8.48161713387907,383720.35066838,3.03375875995832,78.4890548142007,1.58308509387844,47167.5948262448,4.97942782786869,3.29308045561033,0.906768573876733,109.949877348613
0,1960.82550107219,0.014533550949972,3.72992669946498,102.124074929334,20.9314594168773,5674.14722662651,7.19077271736478,63.9001644653128,0.675932585897213,3.08137696848733,1.03E-07,798451.598754166,3.39E-05,790173.758816044,0.191624091403806,0.501111030942311,4.70968059617064,2.86794931695548,38538.0834910131,6.40990793694755,370.382062754664,1.85196285202638,35603.3610346616,3.14600410238245,16.569453352628,0.820191598698212,96.2931064816271
0,8853.84512102849,0.070225432223615,23.1423259773045,174.4126532804,344.414735985449,170501.674323773,33.148561813283,63.9785368221619,0.082438373275317,3.48309192187265,1.57E-07,948060.435198413,1.25E-06,966610.314949951,0.112639860067554,0.025927098447279,0.29898476921567,0.15551177001623,31696.6343729561,0.848580239555506,13.6005159087416,1.71437901561252,102658.493470879,2.62699120953951,0.181173152887861,0.928528328510859,90.7820268607554
0,1974.91348157517,0.001116515340671,2.68237322257826,0.048085371967236,0.035874094897185,44502.4620983643,6.53735024635288,91.9367773236904,0.105590065307761,4.19209857035369,5.11E-07,599590.837871956,1.64E-05,648910.385406088,0.228637006506344,1.57043387445789,7.52759274009423,2.47261110586404,227128.980829166,8.76289295922273,1.74985734673322,1.73099703302183,147260.652478701,7.09033684541413,0.368988162257304,0.900515835320547,90.7993179801092
0,1392.36146930851,0.080693456708401,31.7766464530312,96.8189591674242,0.036642432854585,282151.012504299,0.053251987803434,83.6903443150002,79.1209330841683,1.03553604735213,2.55E-07,459914.246599209,0.090292205839291,924451.944251637,1.84587007059016,0.549422099558487,1.46446815520953,4.4173041371651,125480.298198702,6.04038551094979,233.09670740822,1.71745925341812,47868.2203814171,4.04983424913331,0.527600118034933,0.879045845689301,116.188408267027
0,30186.6748322609,0.005781183522795,90.3889169733024,302.277363837866,52.4218183685117,3445.24243300688,0.284287762434904,17.2785627780979,0.010558288550566,0.133008002595545,2.33E-07,493745.730282543,1.07E-05,712953.77679756,15.4523421115782,0.287360069767383,16.7634801999646,37.5341399037558,48738.180574241,3.04927451687817,332.280168806202,1.64789482392839,279861.600634874,23.0573419150856,0.676482349982358,0.94855523571845,91.1372751404253
0,973.486854881365,0.123117186938948,5.46621484958537,64.3526443105041,0.005677058126162,407855.043815685,0.136541220850866,20.8143993096345,135.05555510437,11.9644072626375,5.90E-08,459882.261218543,0.027058984461964,745758.832669717,0.010623162922142,1.95083448750187,0.160243408956268,5.70202274635026,50724.5929033082,4.49815869472259,6.832749581889,1.64233361240517,49840.0893816241,6.57028711831082,2.21643844040426,0.878422403636892,110.281937232844
0,13132.4176775406,0.161885611849269,25.9199793663079,0.13427636937576,11.7220998886642,12532.7816310512,33.8117381291831,4.09327137923646,0.077497748826797,1.54123551357344,1.42E-08,769491.712057268,1.04E-06,741944.033046942,3.12153186339966,0.301958151947503,0.529919532298117,3.87865599092569,90495.2944109553,3.82836689475685,1814.50292608828,1.70457783665342,104395.70796091,9.32941331045026,0.63277930190331,0.959477547816623,91.8976047770086
0,6253.36920926244,0.028877970279992,24.7720998180318,84.8096726702054,0.00081985006061,93041.6282732213,0.074608156062896,16.9613165723192,3.8167336135944,0.977154108902329,1.10E-07,894681.22874358,0.01315048986628,889880.065392904,0.443387656978528,0.689211162521141,0.05979679379285,13.7635563767834,34418.0298512659,3.2146373584092,618.114672845261,1.62823162155109,41643.8810869007,5.7863986160515,1.80757607132826,0.876369748800953,109.26322936529
0,390.011822154643,0.116104506717772,6.84574360188763,6.2707696677016,0.035473163751174,111249.178898084,0.208053007200321,11.4711855666686,4.95710346142213,3.47586065841964,5.44E-08,727972.86644955,0.066114664881905,784458.195463698,0.454207511200168,2.78734842728162,11.5247628430609,2.8254488248255,64444.7814654499,10.5465186706657,18.9124177440699,1.63044077629377,32000.1419703446,5.52844197508574,1.31345809624787,0.931691333996848,117.411974697993
0,6298.44459234846,0.014797009180998,17.7464905546139,7.64046134889877,16.1860277023005,9784.39529855009,1.82834389520759,18.2204544242531,0.025561491803437,1.64478149677621,1.22E-07,801377.987497676,3.55E-05,596915.325141165,0.331868734742487,1.18575435505463,13.4746518451783,0.331288285517868,51803.7048539691,4.51053486783125,42.5278934917007,1.74156631917181,60389.1585350193,2.50548917734299,0.36374872216433,0.907295331971917,91.8288172393839
0,241.873300084777,0.046051338100867,5.71568093687476,320.616147266048,56.2156199156478,37336.2246931497,0.131062435233703,14.5432286396304,4.22193108851262,12.7457848880142,8.97E-08,546201.762450115,0.019254522395203,541514.574533797,2.76596208132325,4.94243613225373,1.24589554682388,6.52044922088763,69929.818557487,4.62456407003528,405.292211582044,1.59028494400436,23709.2927785243,1.38812577412599,0.400314705323654,0.904584128763245,120.962777973759
0,2794.77104705051,0.06347181060062,2.87744408836364,0.510215550526889,1.31039668590688,19357.7728035202,11.0559249228082,55.8027179393618,0.201906223102376,2.45387631738812,5.59E-08,719362.159602823,3.53E-05,882484.284259395,2.85835436483763,2.18769772940156,3.85729199703726,0.679711879901886,51104.6077088757,1.47102360437076,7.35743447819989,1.77326559640016,46124.7913757335,1.78135595566879,0.565508551166574,0.828410519447217,95.0432210288704
0,10052.8817905503,0.120448332490591,18.0251929150454,0.147450887707315,0.044369304305348,35242.9705540019,2.47501731940204,23.3766337586667,0.044846370523721,0.742086081180336,1.59E-07,829586.894759683,5.38E-05,752186.448906591,0.403303683869871,0.989135214469949,0.64793663956587,1.31590460304079,16850.8461733903,0.392030551895455,59.3395793155207,1.66544710807067,36982.0332116584,4.05537148229199,3.3097492404938,0.894280929634902,96.4506465672349
0,885.546229123095,0.061116462130424,2.46430702265386,238.288780259226,0.001204379760318,85455.4617957078,0.039525314366738,0.665489183881637,1.09192748145602,0.233209128309294,2.08E-07,786262.528194871,0.165644321001731,814066.441280463,1.89661908807162,0.533535627656257,0.745491515582523,3.58871657121443,22296.3542419362,1.19135167267938,143.127745139648,1.55159120983083,53853.3461650598,6.5471704469016,1.33460958611565,0.880695224353435,109.771910052446
0,7961.02088815792,0.034009831688953,17.092947043887,5.98559874099667,0.448251029917552,18309.4332010091,2.02653094291583,218.079760951176,0.186608805289767,17.3489432088148,8.28E-08,550132.323150747,1.08E-06,955076.376823985,1.17475391601651,0.364522464317412,1.74023590980592,1.18613806735226,88538.9827951455,2.26968539897197,0.685383917079605,1.72908148444823,225777.756231516,12.7865287830714,0.459019702431981,0.923970427411774,90.2096724242814
0,9963.00230636819,0.178214722279863,8.4041112022874,2.59700996921017,0.996949477517981,13833.6246066374,1.00319177769185,127.091843862286,0.080953096519132,10.9620301289097,8.64E-08,516584.674316712,7.21E-05,911728.044787801,4.84140697746413,4.09802717263119,42.2644268507372,2.87989852461449,81448.3088659443,8.52225492363783,16.452645240297,1.55984384726594,51920.3246073202,8.76800241555424,54.6302251202904,0.87473529287962,98.414520014693
0,7301.32239778844,0.073199458929364,8.85292378476002,1063.93370475976,567.965495732306,155984.171129506,3.78293906117596,88.2933762647637,0.017539281358428,9.24181384146143,1.32E-08,469484.119895625,2.38E-05,957558.617791335,0.233590122170175,13.0352907143703,3.08423968531975,0.34065531077654,58828.6612246682,1.05584132528174,302.82821323762,1.48010977360221,64091.3548285503,6.57011077037961,3.36036572642376,0.817230411863233,100.974962749496
0,11069.8936633063,0.127313185654638,21.3117492894241,396.374906432728,684.664944966076,6755.43067741319,3.07126130359,89.21401639454,0.321836175760034,9.67565729889884,2.80E-07,836552.901466567,1.29E-06,940251.455398491,0.13759316512084,0.884175732321846,10.0517947671934,2.36289269958878,31348.2327639246,1.07915208730281,56.1053333671058,1.72819764268189,154311.76172484,9.02528523265206,0.490779913926972,0.918792669934786,90.787750066782
0,16433.8611379188,0.10250947085283,19.7653722877707,66.6049092662655,99.2601352423071,10326.8217414431,21.0003067334587,63.9115315410489,1.176667892308,18.965334462843,1.04E-07,601979.386090697,4.69E-06,550859.245902265,1.38180793822625,3.87970080725413,2.19032832353431,4.02946305123278,84202.4875741253,2.55351672951042,3.1594915304519,1.65898111251144,26262.3510288025,1.80312424316854,10.1873590593817,0.861737780200742,96.1401638593231
0,8345.48368887288,0.077723189882868,15.1893955945965,7.62195519908241,1.74283031925763,6085.872781265,4.91263841713278,104.332917002757,0.802730452134421,9.19111336537273,3.75E-07,507256.395319403,4.74E-05,562172.554233901,0.068359328473279,0.52862268847115,10.06605818388,3.28194806513343,52684.91206752,1.67496924794333,660.604251412587,1.62436060847045,57512.4049733177,7.62617874474932,3.58733140235184,0.897103850508642,93.3534410176145
0,2041.66809966837,0.127182365959043,3.44737212721782,7.33004796809327,6.41909167601279,67285.3986303835,47.7757685278053,28.0671224295518,0.135145106188712,1.90982437489035,1.70E-07,882193.123962438,2.41E-06,273819.185719427,0.281918023061169,0.237265952401564,0.650866561282764,16.0423426841628,556248.284944266,56.2822736727061,1054.43772003026,1.6784497268753,353175.372297678,25.0314671251099,0.538614194821668,0.926595800312042,91.1979999086325
0,49610.2022733172,0.01379261480781,99.774915280384,0.025467746774032,42.3223499554905,8417.94687834336,23.2847431370759,22.5266912126615,0.470200835177664,19.8096978936933,9.39E-07,317538.102012239,1.14E-06,310552.647172585,0.339493916682339,0.024227319889141,15.7517882316963,0.223917330066201,469745.491075556,66.8318077231879,8040.39604415679,1.70019880153812,44868.7720605496,0.505456376951588,0.100687715899067,0.915888788189653,91.5894395913231
0,9045.2218906595,0.1974773281015,18.3363075519598,2.78442203844359,1954.87496056844,43117.1895007139,4.64581805767921,690.315019837355,0.66667450851176,0.084129796654464,3.27E-07,796681.335318871,1.28E-05,986483.63978487,0.155821842294297,0.92800817669107,0.273057118751035,3.37399800665259,45659.9794919094,3.95034964503837,582.788084486778,1.66447007772272,47520.1593222484,3.51249975339893,1.01464887842049,0.89003716488659,92.2967672116685
0,243.828681645195,0.0682931297134,5.19753968522768,170.74639067784,77.7132601369867,28800.0050082383,0.01312221763338,10.4587773665893,173.633733630987,6.88010378752291,1.66E-07,376595.403550342,0.047456029065692,323928.292403369,1.64270076069434,0.328956361244407,0.120414780228766,21.1198695233372,24231.5999242127,0.904685034873821,74.4221611593484,1.61630791596142,59390.7839124853,8.03670686322164,0.652970909220642,0.882038064934635,118.904932220992
0,37204.2193052558,0.629708845314516,58.668540667522,491.575454643055,0.006388340067237,324599.679573903,0.149507063217996,5.09453881275354,23.3848495531856,71.7300703864865,6.65E-08,145306.587807978,0.001413403277957,104377.806187041,21.5762750167292,0.524581902596351,3.23997049575543,5.25373962345734,120302.882831638,5.20438494140599,105.797526538432,1.60025191711997,55935.1478667157,0.952519575183903,0.113555713793597,0.852435309461787,110.644880977413
0,87.3061385458746,0.001680815142593,0.077703669179691,5.17075474848377,6887.01476965163,807818.01491722,0.926659020922721,19.7131791102293,0.146451833239822,0.633700031451009,4.73E-08,446993.763853857,0.014437067218375,866511.704407166,4.91362576204401,1.79007140365671,0.569783306764907,1.98978042644798,126422.781926761,0.96673996099792,0.135195035329886,1.83626951682585,45040.1286517968,2.07310670806214,0.207817668231524,0.884310106615846,114.033833769925
0,6027.3134269022,0.014568065641178,9.85643474252425,606.759908925832,1375.02334430077,21645.4824093022,16.2405165704388,27.1527200233567,0.126701675894852,1.31288352618214,1.27E-07,569453.206792088,7.32E-05,762762.279514332,0.199297016855915,0.883335958986339,0.225840263357962,11.5518347213698,21835.6977570186,0.42219975987518,63.087932368236,1.77830074880371,74910.6028047898,4.20912343393012,0.541097577511125,0.878900811160963,93.3612869471306
0,632.130755570338,0.861251500673647,2.17366765598104,0.109387461483051,0.024827003908216,96949.2915507404,3.86787146032735,0.217176851122416,604.971102564229,0.331517665314177,3.60E-08,501774.902088317,2.14E-05,451517.976547763,0.245336427465976,8.89495314840773,1.70216487608279,20.2333311165942,42036.0336315919,4.11681894957314,12.4454592062993,1.65855643815983,62724.6338776753,6.96911769081211,2.09819924943142,0.820486558849895,110.663788268832
0,3287.97522053109,0.015982960118677,5.56407397165946,1.86169412747044,1066.3232239924,27882.6362952139,6.68312543813894,113.43752215468,0.187195287866914,45.5930596185409,1.06E-07,289823.22664599,1.05E-05,234381.169192655,0.207841741926105,0.322958794675877,0.899060642860213,0.919286018714246,29400.6693702964,1.79279737453473,124.664548306099,1.66207246615307,71131.0399463782,12.0855144477617,19.1440211602504,0.891006011714364,93.7465461454426
0,8799.75434260486,0.014269914354213,11.4359507830844,6.59238526440949,112.610560731585,74226.287389729,9.64417347773314,11.1587268920632,0.01024407904343,4.76081079577116,8.54E-08,828233.618780165,0.000287327834907,783749.3778527,0.165831563028354,4.24808077416734,2.76046311152353,7.1222131158488,28825.4742308378,2.01211233071381,286.728174325312,1.6815674028792,36944.8886403662,2.1295992446704,1.80559281746044,0.85307601839053,97.983232661765
0,748465.623879559,0.473357710108666,10.8733374820835,1138.34315765782,0.003774153972943,366.294923554438,2.70122382074604,5.26588312479334,0.567674815752406,10.2752543094928,7.24E-07,551168.014288938,0.000112363116324,622228.348403448,4.57481757367832,0.329507124409305,6.93316352486576,19.3592920930297,34979.506366443,0.337267418121618,1740.4431197132,1.68886249099392,37743.0622024367,0.188925818299203,13.2574918306361,0.772327607470234,99.5094534723708
0,10185.768367572,0.055672211369655,20.8731458955768,811.829404264851,55.4088048326944,45978.1524483496,32.435841266114,100.530847944657,0.493029469204832,11.6191841395785,1.32E-07,864452.244460673,2.31E-06,193319.818305994,0.197217799184212,0.05118430727107,12.6479056761326,0.969424447641658,158123.298323212,19.4310595766251,5323.66737006776,1.69253224407874,120936.569621887,2.5774926109116,0.158391675137202,0.918151175362421,91.3373535004932
0,716.512765637773,0.160721187790848,12.9940912929412,10.8280231189359,21.5920115366881,38837.1011725312,1.18186038141843,37.9714667641507,0.113021735446817,36.4469273336264,2.47E-07,135560.948465781,0.000385234392796,661610.213882002,12.8360062807341,5.92433563210501,6.81416546927184,17.7587899265112,627762.933564563,81.2487752111577,89.9121070571329,1.66743883765925,376916.495117978,7.35419604784834,0.064549318142576,0.957699921248325,113.614750663122
0,461.45546874279,0.352419366604397,7.03623951825752,2.78E-05,0.121560278721484,975101.381205414,0.000148755709667,1.03738995077889,70.2133358595441,0.146835776082487,8.86E-07,59343.3264918589,0.113241634549362,93991.8406875843,0.021538539413252,0.459984239652379,5.86458176623445,0.133303349718918,245446.517128421,0.690215473076171,0.0559921780924,1.66437051821498,52647.9024061213,1.58637809373548,0.201279231386155,0.884832753398937,111.811706224829
0,4986.97515585649,0.068035045415597,7.25303181220395,110.628488562543,63.517594197367,34025.4028878555,8.47140128249437,9.32331915659426,0.015380065922966,5.01686471632379,8.19E-08,460908.939641851,2.03E-05,196267.04170687,1.72236885753605,0.5832236691488,1.31581716772921,90.3241427314538,268741.346364106,0.216614819646872,60.184797252646,1.67093137240318,55634.3541442176,5.19801848524804,1.54290416312976,0.891573684581412,94.902578205848
0,837.733818287848,0.086208936452587,4.95078798850558,567.266346556289,17.1577847877382,76030.4215146969,2.72497431274594,25.000443321256,0.018863569414903,0.527346384428644,2.02E-07,314736.494752643,0.000377656104458,820785.481750618,1.36868249009398,5.21121290975021,20.0221348732807,3.14080123454169,26590.4971210368,0.469002412026821,41.2626172587309,1.64072253017331,63604.6626380096,4.02035401097598,1.53297115409398,0.826443056549536,106.140694752592
0,5490.74156903393,0.124728265611842,10.649269947145,128.647315475627,501.218135343547,22214.9917652845,1.79308811052816,41.6374119795502,0.019938787391961,0.184587068049815,5.18E-07,735488.407188137,0.000188556866065,862485.269721444,1.53413385576353,1.95671189157424,7.70285535215093,1.39396500941498,79401.1367552552,5.38801607882092,304.361694791753,1.6525543304092,25769.1653824636,2.2668586643899,5.36596946105166,0.893476199364534,94.9441546618549
0,2123.85729735353,0.051264946333614,6.61719363112104,2565.46749819772,2.15935981599425,377096.537973494,7.62591144655101,347.375354266195,0.075318931285443,0.389702869821929,4.43E-07,360244.484653937,0.000124675718819,144757.897916298,1.1117633348575,1.58815203316226,2.21054462239808,1.161550322923,355369.677966524,1.51701655248157,9.46676976120017,1.50024375973179,40344.0243314498,3.23534145071134,12.38063824267,0.864846267693585,102.202709692033
0,2256.93083129993,0.083324948192667,4.15243217081832,597.504447950456,181.49923414053,5455.23018208831,3.51788401898935,26.4534001078158,0.119479924069005,10.5718982325997,2.64E-07,824561.190640489,0.000210286869019,974961.892762053,0.016662405624149,0.470839102494224,0.71434558573833,0.355455424082532,155168.856753695,18.635069613611,99.6349934500123,1.66993121334629,61330.4105723761,6.72721649877828,1.0423227728596,0.923402034828714,93.7947677674765
0,5609.60401265158,0.124476604927385,7.35369010768035,576.960182103682,37.8193702551353,50158.1832805883,1.36096857301314,71.9838750890384,0.015203512036842,26.0070462977094,3.10E-08,721575.550731581,0.000256508542459,632964.573139236,0.478128331103061,8.3616160265099,24.7485658647569,10.9240685421386,93424.1466968922,2.14925470350009,636.961716389622,1.66973681560043,58981.7720113029,2.03553894912629,0.331331177075102,0.82157718134141,106.054190321378
0,10429.381110478,0.335868018380151,18.8289034408944,2.03517521176819,34.3552117598102,10240.2289162287,6.13536021372045,103.086229223699,0.475311658218195,9.75677421969554,5.04E-07,153115.848855201,1.21E-06,441600.574450534,0.080781205748062,0.049571583866487,0.179341903545474,8.47428300777591,142715.924818,18.0154411494611,8257.90493883268,1.69877949341294,188813.581410571,7.01252409244483,0.276340363534704,0.926709642698945,90.8346483001807
0,3402.16560290274,0.080919608717065,2.11466084909598,1410.02893842346,134.439993902581,629332.368758018,7.87851003263503,63.8388836599733,0.02776301418313,7.96447646261984,9.84E-08,600013.047358382,0.006256161657637,743138.799171773,0.017770426004007,0.945215573840006,0.308702128528628,19.5299014632895,78940.6775351736,7.51198387224355,51.0468303166196,1.64124848898221,93337.4214397432,10.2489348272462,7.25528484516824,0.829894352288293,118.573174691334
0,61547.2909221601,0.041860664864716,73.8061756690239,3249.08772427138,1148.87512464833,7437.29576104341,3.15415706002963,121.019438995517,0.451302668616974,2.52713704573734,7.40E-07,152221.937807371,7.52E-05,77062.134966427,0.25999813617628,0.805936411064179,20.3702009147474,40.2464395857633,128694.250958646,14.1059782581091,16.738930435042,1.67303673374812,43874.0551280001,1.5686576362845,0.59971644749734,0.865897588564117,95.114315348559
0,941.845963013611,0.071315260242308,3.90622804842572,0.923277412606741,0.002654617534348,323238.238723379,0.573755578300527,66.8781412347572,0.447875098105989,3.06841790796741,3.88E-07,717622.500737557,0.010173120809941,823260.396190164,0.213033955968742,4.17489413404232,26.4325422325607,0.277987905125466,88858.5142221028,6.07659625853791,248.840332287257,1.71389794660267,25398.344402753,3.39672495059802,2.19341157840083,0.913020701364492,112.019541293329
0,1025.59649265502,0.113948758067206,32.2047925648952,1061.96842680948,142.730103898833,132926.309706811,0.261243300121835,13.4786082858927,0.737297691287787,15.1899165848888,8.46E-07,554490.577533662,0.176372679015465,757951.121741148,5.93086745720213,3.12709702664772,8.84373423887677,8.8313582042713,37128.7056334765,1.16363003809532,62.5011926101333,1.5716800958699,89182.6746237334,5.90327687824333,0.25095673286463,0.961640320308743,118.872656273295
0,512.126577026972,0.068491467871814,14.2503784743773,201.265998587894,136.947548819612,70623.5487760068,0.000431817958618,49.0092681703148,407.726510650953,4.11590615655684,7.74E-08,208690.169681103,0.011075368956217,402317.84736032,1.37059260984446,0.09718659799154,12.9188704829462,3.90917328139136,393576.239709436,3.85692132214484,0.100153167914394,1.81147330929906,140009.343181049,10.7345339309784,0.376787908869912,0.901132887741123,115.099031271402
0,158.562176995674,0.193392352193517,3.18634283216144,285.213806912331,52.8464932821183,243189.421261884,7.42452564243695,1.02036007760757,28.9036441253652,10.6570202106494,2.34E-07,252442.98714769,0.042251457597941,425936.886992545,0.553798252711345,6.41858854377817,1.13859234748635,1.57705916206604,23664.0745220481,4.94583037089659,773.671420432767,1.84141358997138,37592.299288511,11.5682918883536,2.76809986662344,0.913292285508317,126.181809846111
0,6531.91153154456,0.041796294960604,10.4153967626161,0.415255870627574,0.917264126521534,41804.5839690411,14.0954065243726,25.4517821478914,0.050882726628892,6.14891495333639,3.81E-08,698296.568450948,2.15E-06,656099.510911426,1.74903702887382,1.01525070528974,0.275161966601379,20.1824882113253,70507.2449904427,1.25654756646679,2.32556066889666,1.53064128455677,66672.9229340855,2.29713021715154,0.283781301688878,0.931246867010931,93.2277403437202
